Survived,Pclass,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S
0,3,24.0,1,0,16.1,False,True,False,False,True
0,3,20.0,0,0,7.8542,False,True,False,False,True
1,1,24.0,0,0,69.3,True,False,True,False,False
0,3,2.0,3,2,27.9,True,False,False,False,True
1,3,24.0,0,0,56.4958,False,True,False,False,True
1,3,0.75,2,1,19.2583,True,False,True,False,False
1,1,48.0,1,0,76.7292,False,True,True,False,False
0,3,19.0,0,0,7.8958,False,True,False,False,True
1,1,56.0,0,0,35.5,False,True,True,False,False
0,3,24.0,0,0,7.55,False,True,False,False,True
1,3,23.0,0,0,7.55,True,False,False,False,True
0,3,24.0,0,0,7.8958,False,True,False,False,True
1,2,18.0,0,1,23.0,True,False,False,False,True
0,3,21.0,0,0,8.4333,False,True,False,False,True
1,3,24.0,0,0,7.8292,True,False,False,True,False
0,3,18.0,0,0,6.75,True,False,False,True,False
0,2,24.0,2,0,73.5,False,True,False,False,True
0,3,24.0,0,0,7.8958,False,True,False,False,True
0,3,32.0,1,1,15.5,True,False,False,True,False
0,2,23.0,0,0,13.0,False,True,False,False,True
0,1,58.0,0,2,113.275,False,True,True,False,False
1,1,50.0,2,0,133.65,False,True,False,False,True
0,3,40.0,0,0,7.225,False,True,True,False,False
0,1,47.0,0,0,25.5875,False,True,False,False,True
0,3,36.0,0,0,7.4958,False,True,False,False,True
1,3,20.0,1,0,7.925,False,True,False,False,True
0,2,32.0,2,0,73.5,False,True,False,False,True
0,2,25.0,0,0,13.0,False,True,False,False,True
0,3,24.0,0,0,7.775,False,True,False,False,True
0,3,43.0,0,0,8.05,False,True,False,False,True
1,1,24.0,1,0,52.0,True,False,False,False,True
1,2,40.0,1,1,39.0,True,False,False,False,True
0,1,31.0,1,0,52.0,False,True,False,False,True
0,2,70.0,0,0,10.5,False,True,False,False,True
1,2,31.0,0,0,13.0,False,True,False,False,True
0,2,24.0,0,0,0.0,False,True,False,False,True
0,3,18.0,0,0,7.775,False,True,False,False,True
0,3,24.5,0,0,8.05,False,True,False,False,True
1,3,18.0,0,0,9.8417,True,False,False,False,True
0,3,43.0,1,6,46.9,True,False,False,False,True
1,1,36.0,0,1,512.3292,False,True,True,False,False
0,3,24.0,0,0,8.1375,True,False,False,True,False
1,1,27.0,0,0,76.7292,False,True,True,False,False
0,3,20.0,0,0,9.225,False,True,False,False,True
0,3,14.0,5,2,46.9,False,True,False,False,True
0,2,60.0,1,1,39.0,False,True,False,False,True
0,2,25.0,1,2,41.5792,False,True,True,False,False
0,3,14.0,4,1,39.6875,False,True,False,False,True
0,3,19.0,0,0,10.1708,False,True,False,False,True
0,3,18.0,0,0,7.7958,False,True,False,False,True
1,1,15.0,0,1,211.3375,True,False,False,False,True
1,1,31.0,1,0,57.0,False,True,False,False,True
1,3,4.0,0,1,13.4167,True,False,True,False,False
1,3,24.0,0,0,56.4958,False,True,False,False,True
0,3,25.0,0,0,7.225,False,True,True,False,False
0,1,60.0,0,0,26.55,False,True,False,False,True
0,2,52.0,0,0,13.5,False,True,False,False,True
0,3,44.0,0,0,8.05,False,True,False,False,True
1,3,24.0,0,0,7.7333,True,False,False,True,False
0,1,49.0,1,1,110.8833,False,True,True,False,False
0,3,42.0,0,0,7.65,False,True,False,False,True
1,1,18.0,1,0,227.525,True,False,True,False,False
1,1,35.0,0,0,26.2875,False,True,False,False,True
0,3,18.0,0,1,14.4542,True,False,True,False,False
0,3,25.0,0,0,7.7417,False,True,False,True,False
0,3,26.0,1,0,7.8542,False,True,False,False,True
0,2,39.0,0,0,26.0,False,True,False,False,True
1,2,45.0,0,0,13.5,True,False,False,False,True
1,1,42.0,0,0,26.2875,False,True,False,False,True
1,1,22.0,0,0,151.55,True,False,False,False,True
1,3,24.0,1,1,15.2458,False,True,True,False,False
1,1,24.0,0,0,49.5042,True,False,True,False,False
0,1,24.0,0,0,26.55,False,True,False,False,True
1,1,48.0,1,0,52.0,False,True,False,False,True
0,3,29.0,0,0,9.4833,False,True,False,False,True
0,2,52.0,0,0,13.0,False,True,False,False,True
0,3,19.0,0,0,7.65,False,True,False,False,True
1,1,38.0,0,0,227.525,True,False,True,False,False
1,2,27.0,0,0,10.5,True,False,False,False,True
0,3,24.0,0,0,15.5,False,True,False,True,False
0,3,33.0,0,0,7.775,False,True,False,False,True
1,2,6.0,0,1,33.0,True,False,False,False,True
0,3,17.0,1,0,7.0542,False,True,False,False,True
0,2,34.0,0,0,13.0,False,True,False,False,True
0,2,50.0,0,0,13.0,False,True,False,False,True
1,1,27.0,1,0,53.1,False,True,False,False,True
0,3,20.0,0,0,8.6625,False,True,False,False,True
1,2,30.0,3,0,21.0,True,False,False,False,True
1,3,24.0,0,0,7.7375,True,False,False,True,False
0,2,25.0,1,0,26.0,False,True,False,False,True
0,3,25.0,1,0,7.925,True,False,False,False,True
1,1,29.0,0,0,211.3375,True,False,False,False,True
0,3,11.0,0,0,18.7875,False,True,True,False,False
0,2,24.0,0,0,0.0,False,True,False,False,True
0,2,23.0,0,0,13.0,False,True,False,False,True
0,2,23.0,0,0,13.0,False,True,False,False,True
0,3,28.5,0,0,16.1,False,True,False,False,True
0,3,48.0,1,3,34.375,True,False,False,False,True
1,1,35.0,0,0,512.3292,False,True,True,False,False
0,3,24.0,0,0,7.8958,False,True,False,False,True
0,3,24.0,0,0,7.8958,False,True,False,False,True
1,1,24.0,0,0,30.0,False,True,False,False,True
0,1,36.0,1,0,78.85,False,True,False,False,True
1,1,21.0,2,2,262.375,True,False,True,False,False
0,3,24.0,1,0,16.1,False,True,False,False,True
1,3,31.0,0,0,7.925,False,True,False,False,True
0,1,70.0,1,1,71.0,False,True,False,False,True
0,3,16.0,1,1,20.25,False,True,False,False,True
1,2,30.0,0,0,13.0,True,False,False,False,True
0,1,19.0,1,0,53.1,False,True,False,False,True
0,3,31.0,0,0,7.75,False,True,False,True,False
1,2,4.0,1,1,23.0,True,False,False,False,True
1,3,6.0,0,1,12.475,False,True,False,False,True
0,3,33.0,0,0,9.5,False,True,False,False,True
0,3,23.0,0,0,7.8958,False,True,False,False,True
1,2,48.0,1,2,65.0,True,False,False,False,True
1,2,0.67,1,1,14.5,False,True,False,False,True
0,3,28.0,0,0,7.7958,False,True,False,False,True
0,2,18.0,0,0,11.5,False,True,False,False,True
0,3,34.0,0,0,8.05,False,True,False,False,True
1,1,33.0,0,0,86.5,True,False,False,False,True
0,3,24.0,0,0,14.5,False,True,False,False,True
0,3,41.0,0,0,7.125,False,True,False,False,True
1,3,20.0,0,0,7.2292,False,True,True,False,False
1,1,36.0,1,2,120.0,True,False,False,False,True
0,3,16.0,0,0,7.775,False,True,False,False,True
1,1,51.0,1,0,77.9583,True,False,False,False,True
0,1,24.0,0,0,39.6,False,True,True,False,False
0,3,30.5,0,0,7.75,True,False,False,True,False
0,3,24.0,1,0,24.15,False,True,False,True,False
0,3,32.0,0,0,8.3625,False,True,False,False,True
0,3,24.0,0,0,9.5,False,True,False,False,True
0,3,48.0,0,0,7.8542,False,True,False,False,True
0,2,57.0,0,0,10.5,True,False,False,False,True
0,3,24.0,0,0,7.225,False,True,True,False,False
1,2,54.0,1,3,23.0,True,False,False,False,True
0,3,18.0,0,0,7.75,False,True,False,False,True
0,3,24.0,0,0,7.75,False,True,False,True,False
1,3,5.0,0,0,12.475,True,False,False,False,True
0,3,24.0,0,0,7.7375,False,True,False,True,False
1,1,43.0,0,1,211.3375,True,False,False,False,True
1,3,13.0,0,0,7.2292,True,False,True,False,False
1,1,17.0,1,0,57.0,True,False,False,False,True
0,1,29.0,0,0,30.0,False,True,False,False,True
0,3,24.0,1,2,23.45,False,True,False,False,True
0,3,25.0,0,0,7.05,False,True,False,False,True
0,3,25.0,0,0,7.25,False,True,False,False,True
1,3,18.0,0,0,7.4958,True,False,False,False,True
0,3,8.0,4,1,29.125,False,True,False,True,False
1,3,1.0,1,2,20.575,False,True,False,False,True
0,1,46.0,0,0,79.2,False,True,True,False,False
0,3,24.0,0,0,7.75,False,True,False,True,False
0,2,16.0,0,0,26.0,False,True,False,False,True
0,3,24.0,8,2,69.55,True,False,False,False,True
0,1,24.0,0,0,30.6958,False,True,True,False,False
0,3,25.0,0,0,7.8958,False,True,False,False,True
0,2,39.0,0,0,13.0,False,True,False,False,True
1,1,49.0,0,0,25.9292,True,False,False,False,True
1,3,31.0,0,0,8.6833,True,False,False,False,True
0,3,30.0,0,0,7.2292,False,True,True,False,False
0,3,30.0,1,1,24.15,True,False,False,False,True
0,2,34.0,0,0,13.0,False,True,False,False,True
1,2,31.0,1,1,26.25,True,False,False,False,True
1,1,11.0,1,2,120.0,False,True,False,False,True
1,3,0.42,0,1,8.5167,False,True,True,False,False
1,3,27.0,0,0,6.975,False,True,False,False,True
0,3,31.0,0,0,7.775,False,True,False,False,True
0,1,39.0,0,0,0.0,False,True,False,False,True
0,3,18.0,0,0,7.775,True,False,False,False,True
0,2,39.0,0,0,13.0,False,True,False,False,True
1,1,33.0,1,0,53.1,True,False,False,False,True
0,3,26.0,0,0,7.8875,False,True,False,False,True
0,3,39.0,0,0,24.15,False,True,False,False,True
0,2,35.0,0,0,10.5,False,True,False,False,True
0,3,6.0,4,2,31.275,True,False,False,False,True
0,3,30.5,0,0,8.05,False,True,False,False,True
0,1,24.0,0,0,0.0,False,True,False,False,True
0,3,23.0,0,0,7.925,True,False,False,False,True
0,2,31.0,1,1,37.0042,False,True,True,False,False
0,3,43.0,0,0,6.45,False,True,False,False,True
0,3,10.0,3,2,27.9,False,True,False,False,True
1,1,52.0,1,1,93.5,True,False,False,False,True
1,3,27.0,0,0,8.6625,False,True,False,False,True
0,1,38.0,0,0,0.0,False,True,False,False,True
1,3,27.0,0,1,12.475,True,False,False,False,True
0,3,2.0,4,1,39.6875,False,True,False,False,True
0,3,24.0,0,0,6.95,False,True,False,True,False
0,3,24.0,0,0,56.4958,False,True,False,False,True
1,2,1.0,0,2,37.0042,False,True,True,False,False
1,3,24.0,0,0,7.75,False,True,False,True,False
1,3,15.0,1,0,14.4542,True,False,True,False,False
1,2,0.83,1,1,18.75,False,True,False,False,True
0,3,24.0,0,0,7.2292,False,True,True,False,False
0,3,23.0,0,0,7.8542,False,True,False,False,True
0,3,18.0,0,0,8.3,False,True,False,False,True
1,1,39.0,1,1,83.1583,True,False,True,False,False
0,3,21.0,0,0,8.6625,False,True,False,False,True
0,3,24.0,0,0,8.05,False,True,False,False,True
1,3,32.0,0,0,56.4958,False,True,False,False,True
1,1,24.0,0,0,29.7,False,True,True,False,False
0,3,20.0,0,0,7.925,False,True,False,False,True
0,2,16.0,0,0,10.5,False,True,False,False,True
1,1,30.0,0,0,31.0,True,False,True,False,False
0,3,34.5,0,0,6.4375,False,True,True,False,False
0,3,17.0,0,0,8.6625,False,True,False,False,True
0,3,42.0,0,0,7.55,False,True,False,False,True
0,3,24.0,8,2,69.55,False,True,False,False,True
0,3,35.0,0,0,7.8958,False,True,True,False,False
0,2,28.0,0,1,33.0,False,True,False,False,True
1,1,24.0,1,0,89.1042,True,False,True,False,False
0,3,4.0,4,2,31.275,False,True,False,False,True
0,3,74.0,0,0,7.775,False,True,False,False,True
0,3,9.0,1,1,15.2458,True,False,True,False,False
1,1,16.0,0,1,39.4,True,False,False,False,True
0,2,44.0,1,0,26.0,True,False,False,False,True
1,3,18.0,0,1,9.35,True,False,False,False,True
1,1,45.0,1,1,164.8667,True,False,False,False,True
1,1,51.0,0,0,26.55,False,True,False,False,True
1,3,24.0,0,3,19.2583,True,False,True,False,False
0,3,24.0,0,0,7.2292,False,True,True,False,False
0,3,41.0,2,0,14.1083,False,True,False,False,True
0,2,21.0,1,0,11.5,False,True,False,False,True
1,1,48.0,0,0,25.9292,True,False,False,False,True
0,3,24.0,8,2,69.55,True,False,False,False,True
0,2,24.0,0,0,13.0,False,True,False,False,True
1,2,42.0,0,0,13.0,True,False,False,False,True
1,2,27.0,1,0,13.8583,True,False,True,False,False
0,1,31.0,0,0,50.4958,False,True,False,False,True
0,3,24.0,0,0,9.5,False,True,False,False,True
1,3,4.0,1,1,11.1333,False,True,False,False,True
0,3,26.0,0,0,7.8958,False,True,False,False,True
1,1,47.0,1,1,52.5542,True,False,False,False,True
0,1,33.0,0,0,5.0,False,True,False,False,True
0,3,47.0,0,0,9.0,False,True,False,False,True
1,2,28.0,1,0,24.0,True,False,True,False,False
1,3,15.0,0,0,7.225,True,False,True,False,False
0,3,20.0,0,0,9.8458,False,True,False,False,True
0,3,19.0,0,0,7.8958,False,True,False,False,True
0,3,24.0,0,0,7.8958,False,True,False,False,True
1,1,56.0,0,1,83.1583,True,False,True,False,False
1,2,25.0,0,1,26.0,True,False,False,False,True
0,3,33.0,0,0,7.8958,False,True,False,False,True
0,3,22.0,0,0,10.5167,True,False,False,False,True
0,2,28.0,0,0,10.5,False,True,False,False,True
0,3,25.0,0,0,7.05,False,True,False,False,True
0,3,39.0,0,5,29.125,True,False,False,True,False
0,2,27.0,0,0,13.0,False,True,False,False,True
1,1,19.0,0,0,30.0,True,False,False,False,True
0,3,24.0,1,2,23.45,True,False,False,False,True
1,1,26.0,0,0,30.0,False,True,True,False,False
0,3,32.0,0,0,7.75,False,True,False,True,False
